,case,rmse,chi,privacy,real,uniform,uniform2,nclasses,uniform_original
362,4mtt_2_uniform,5.656854249492381,0.06400230408294699,4,m,1,1,2,1
363,4tffNone_2_uniform,0.0,0.0,4,t,0,0,2,1
364,4fff_2_uniform,36.76955262170047,2.7058291404989774,4,f,0,0,2,1
365,4mff_2_uniform,8.48528137423857,0.14411298457991065,4,m,0,0,2,1
366,4ftt_2_uniform,31.11269837220809,1.9369374777392259,4,f,1,1,2,1
367,4ttt_2_uniform,0.0,0.0,4,t,1,1,2,1
368,4mtt_2_uniform,24.041630560342615,1.1567819846216043,4,m,1,1,2,1
369,4tffNone_2_uniform,0.0,0.0,4,t,0,0,2,1
370,4fff_2_uniform,31.11269837220809,1.9369374777392259,4,f,0,0,2,1
371,4mff_2_uniform,12.727922061357855,0.3240051840829453,4,m,0,0,2,1
372,4ftt_2_uniform,2.8284271247461903,0.016000064000255998,4,f,1,1,2,1
373,4ttt_2_uniform,0.0,0.0,4,t,1,1,2,1
374,4mtt_2_uniform,14.142135623730951,0.4005784352605162,4,m,1,1,2,1
375,4tffNone_2_uniform,0.0,0.0,4,t,0,0,2,1
376,4fff_2_uniform,42.42640687119285,3.603242918626764,4,f,0,0,2,1
377,4mff_2_uniform,24.041630560342615,1.1569070150998382,4,m,0,0,2,1
378,4ftt_2_uniform,25.45584412271571,1.2964200400929902,4,f,1,1,2,1
379,4ttt_2_uniform,0.0,0.0,4,t,1,1,2,1
380,4mtt_2_uniform,4.242640687119285,0.03600129604665768,4,m,1,1,2,1
381,4tffNone_2_uniform,0.0,0.0,4,t,0,0,2,1
382,4fff_2_uniform,45.254833995939045,4.100198603369851,4,f,0,0,2,1
383,4mff_2_uniform,21.213203435596427,0.9009225446857583,4,m,0,0,2,1
384,4ftt_2_uniform,67.88225099390856,9.237282699339278,4,f,1,1,2,1
385,4ttt_2_uniform,0.0,0.0,4,t,1,1,2,1
386,4mtt_2_uniform,25.45584412271571,1.2974999098958397,4,m,1,1,2,1
387,4tffNone_2_uniform,0.0,0.0,4,t,0,0,2,1
388,4fff_2_uniform,22.627416997969522,1.0242622111260484,4,f,0,0,2,1
389,4mff_2_uniform,24.041630560342615,1.15604161749823,4,m,0,0,2,1
390,4ftt_2_uniform,50.91168824543142,5.190727182428427,4,f,1,1,2,1
391,4ttt_2_uniform,0.0,0.0,4,t,1,1,2,1
392,4mtt_2_uniform,12.727922061357855,0.32401166441991913,4,m,1,1,2,1
393,4tffNone_2_uniform,0.0,0.0,4,t,0,0,2,1
394,4fff_2_uniform,8.48528137423857,0.14400518418663072,4,f,0,0,2,1
395,4mff_2_uniform,31.11269837220809,1.9361239119303635,4,m,0,0,2,1
396,4ftt_2_uniform,65.05382386916237,8.481947801548074,4,f,1,1,2,1
397,4ttt_2_uniform,0.0,0.0,4,t,1,1,2,1
398,4mtt_2_uniform,53.74011537017761,5.7805319370386385,4,m,1,1,2,1
399,4tffNone_2_uniform,0.0,0.0,4,t,0,0,2,1
400,4fff_2_uniform,11.313708498984761,0.2560163850486431,4,f,0,0,2,1
401,4mff_2_uniform,9.899494936611665,0.19602822806484133,4,m,0,0,2,1
402,4ftt_2_uniform,76.36753236814714,11.698111693698825,4,f,1,1,2,1
403,4ttt_2_uniform,0.0,0.0,4,t,1,1,2,1
404,4mtt_2_uniform,29.698484809834994,1.764571721237681,4,m,1,1,2,1
405,4tffNone_2_uniform,0.0,0.0,4,t,0,0,2,1
406,4fff_2_uniform,59.39696961966999,7.068468778926025,4,f,0,0,2,1
407,4mff_2_uniform,31.11269837220809,1.9360696985091463,4,m,0,0,2,1
408,4ftt_2_uniform,25.45584412271571,1.2964200400929902,4,f,1,1,2,1
409,4ttt_2_uniform,0.0,0.0,4,t,1,1,2,1
410,4mtt_2_uniform,14.142135623730951,0.4000784153694124,4,m,1,1,2,1
411,4tffNone_2_uniform,0.0,0.0,4,t,0,0,2,1
412,4fff_2_uniform,28.284271247461902,1.6006402561024409,4,f,0,0,2,1
413,4mff_2_uniform,21.213203435596427,0.9026320751310822,4,m,0,0,2,1
414,4ftt_2_uniform,14.142135623730951,0.4000400040004001,4,f,1,1,2,1
415,4ttt_2_uniform,0.0,0.0,4,t,1,1,2,1
416,4mtt_2_uniform,115.96551211459379,27.044093455763765,4,m,1,1,2,1
417,4tffNone_2_uniform,0.0,0.0,4,t,0,0,2,1
418,4fff_2_uniform,90.50966799187809,16.451384872437504,4,f,0,0,2,1
419,4mff_2_uniform,0.0,0.0,4,m,0,0,2,1
420,4ftt_2_exponential,554.3717164502533,726.2552934059286,4,f,1,1,2,0
421,4ttt_2_exponential,0.0,0.0,4,t,1,1,2,0
422,4mtt_2_exponential,224.8599564173221,113.65107622592652,4,m,1,1,2,0
423,4tffNone_2_exponential,0.0,0.0,4,t,0,0,2,0
424,4fff_2_exponential,407.29350596345137,361.78379510084443,4,f,0,0,2,0
425,4mff_2_exponential,39.59797974644666,3.5795164000292203,4,m,0,0,2,0
426,4ftt_2_exponential,404.4650788387052,356.3304015229731,4,f,1,1,2,0
427,4ttt_2_exponential,0.0,0.0,4,t,1,1,2,0
428,4mtt_2_exponential,226.27416997969522,114.74469305794608,4,m,1,1,2,0
429,4tffNone_2_exponential,0.0,0.0,4,t,0,0,2,0
430,4fff_2_exponential,412.95036021294374,372.8463731612181,4,f,0,0,2,0
431,4mff_2_exponential,1.4142135623730951,0.004495513477549406,4,m,0,0,2,0
432,4ftt_2_exponential,478.0041840821061,515.9163471655851,4,f,1,1,2,0
433,4ttt_2_exponential,0.0,0.0,4,t,1,1,2,0
434,4mtt_2_exponential,260.2152954766495,154.08421474213102,4,m,1,1,2,0
435,4tffNone_2_exponential,0.0,0.0,4,t,0,0,2,0
436,4fff_2_exponential,562.8569978244918,752.8743007333685,4,f,0,0,2,0
437,4mff_2_exponential,12.727922061357855,0.3680630342025983,4,m,0,0,2,0
438,4ftt_2_exponential,520.430590953299,626.5452661188838,4,f,1,1,2,0
439,4ttt_2_exponential,0.0,0.0,4,t,1,1,2,0
440,4mtt_2_exponential,288.4995667241114,195.96541786743515,4,m,1,1,2,0
441,4tffNone_2_exponential,0.0,0.0,4,t,0,0,2,0
442,4fff_2_exponential,475.1757569573599,509.0541807950365,4,f,0,0,2,0
443,4mff_2_exponential,21.213203435596427,1.0518934081346423,4,m,0,0,2,0
444,4ftt_2_exponential,424.26406871192853,395.6043956043956,4,f,1,1,2,0
445,4ttt_2_exponential,0.0,0.0,4,t,1,1,2,0
446,4mtt_2_exponential,243.24473272817235,131.09756097560975,4,m,1,1,2,0
447,4tffNone_2_exponential,0.0,0.0,4,t,0,0,2,0
448,4fff_2_exponential,509.11688245431424,595.5882352941177,4,f,0,0,2,0
449,4mff_2_exponential,18.384776310850235,0.748901020986954,4,m,0,0,2,0
450,4ftt_2_exponential,373.3523804664971,299.6697853604843,4,f,1,1,2,0
451,4ttt_2_exponential,0.0,0.0,4,t,1,1,2,0
452,4mtt_2_exponential,246.07315985291854,140.5544929527771,4,m,1,1,2,0
453,4tffNone_2_exponential,0.0,0.0,4,t,0,0,2,0
454,4fff_2_exponential,483.6610383315985,529.8266435343519,4,f,0,0,2,0
455,4mff_2_exponential,7.0710678118654755,0.11255633444538993,4,m,0,0,2,0
456,4ftt_2_exponential,475.1757569573599,509.0541807950365,4,f,1,1,2,0
457,4ttt_2_exponential,0.0,0.0,4,t,1,1,2,0
458,4mtt_2_exponential,196.5756851698602,86.22405490920613,4,m,1,1,2,0
459,4tffNone_2_exponential,0.0,0.0,4,t,0,0,2,0
460,4fff_2_exponential,449.7199128346442,450.00200250090114,4,f,0,0,2,0
461,4mff_2_exponential,5.656854249492381,0.07365160031117801,4,m,0,0,2,0
462,4ftt_2_exponential,514.7737367038065,610.9297478743614,4,f,1,1,2,0
463,4ttt_2_exponential,0.0,0.0,4,t,1,1,2,0
464,4mtt_2_exponential,237.58787847867995,123.73737373737374,4,m,1,1,2,0
465,4tffNone_2_exponential,0.0,0.0,4,t,0,0,2,0
466,4fff_2_exponential,415.77878733768995,378.45624389752663,4,f,0,0,2,0
467,4mff_2_exponential,16.97056274847714,0.6355062645912679,4,m,0,0,2,0
468,4ftt_2_exponential,432.7493500861671,413.23794855047197,4,f,1,1,2,0
469,4ttt_2_exponential,0.0,0.0,4,t,1,1,2,0
470,4mtt_2_exponential,229.1025971044414,115.82101672175858,4,m,1,1,2,0
471,4tffNone_2_exponential,0.0,0.0,4,t,0,0,2,0
472,4fff_2_exponential,500.63160108007565,573.0801066442281,4,f,0,0,2,0
473,4mff_2_exponential,33.94112549695428,2.589415763068458,4,m,0,0,2,0
474,4ftt_2_exponential,520.430590953299,626.5452661188838,4,f,1,1,2,0
475,4ttt_2_exponential,0.0,0.0,4,t,1,1,2,0
476,4mtt_2_exponential,265.87214972614186,167.04476709013915,4,m,1,1,2,0
477,4tffNone_2_exponential,0.0,0.0,4,t,0,0,2,0
478,4fff_2_exponential,520.430590953299,626.5452661188838,4,f,0,0,2,0
479,4mff_2_exponential,4.242640687119285,0.04033993115318416,4,m,0,0,2,0
480,5ftt_2_uniform,25.45584412271571,1.2964200400929902,5,f,1,1,2,1
481,5ttt_2_uniform,0.0,0.0,5,t,1,1,2,1
482,5mtt_2_uniform,59.39696961966999,7.072294566681634,5,m,1,1,2,1
483,5tffNone_2_uniform,0.0,0.0,5,t,0,0,2,1
484,5fff_2_uniform,39.59797974644666,3.1384605530736094,5,f,0,0,2,1
485,5mff_2_uniform,39.59797974644666,3.1378073770491803,5,m,0,0,2,1
486,5ftt_2_uniform,70.71067811865476,10.025062656641605,5,f,1,1,2,1
487,5ttt_2_uniform,0.0,0.0,5,t,1,1,2,1
488,5mtt_2_uniform,28.284271247461902,1.6004097048844503,5,m,1,1,2,1
489,5tffNone_2_uniform,0.0,0.0,5,t,0,0,2,1
490,5fff_2_uniform,36.76955262170047,2.7058291404989774,5,f,0,0,2,1
491,5mff_2_uniform,18.384776310850235,0.6760108161730587,5,m,0,0,2,1
492,5ftt_2_uniform,25.45584412271571,1.2964200400929902,5,f,1,1,2,1
493,5ttt_2_uniform,0.0,0.0,5,t,1,1,2,1
494,5mtt_2_uniform,14.142135623730951,0.4001024262211126,5,m,1,1,2,1
495,5tffNone_2_uniform,0.0,0.0,5,t,0,0,2,1
496,5fff_2_uniform,5.656854249492381,0.06400102401638426,5,f,0,0,2,1
497,5mff_2_uniform,25.45584412271571,1.2964200400929902,5,m,0,0,2,1
498,5ftt_2_uniform,33.94112549695428,2.305327868852459,5,f,1,1,2,1
499,5ttt_2_uniform,0.0,0.0,5,t,1,1,2,1
500,5mtt_2_uniform,52.32590180780452,5.4847756410256405,5,m,1,1,2,1
501,5tffNone_2_uniform,0.0,0.0,5,t,0,0,2,1
502,5fff_2_uniform,16.97056274847714,0.5760829559456562,5,f,0,0,2,1
503,5mff_2_uniform,5.656854249492381,0.06413571116482478,5,m,0,0,2,1
504,5ftt_2_uniform,48.08326112068523,4.629351530369107,5,f,1,1,2,1
505,5ttt_2_uniform,0.0,0.0,5,t,1,1,2,1
506,5mtt_2_uniform,19.79898987322333,0.7844518442622951,5,m,1,1,2,1
507,5tffNone_2_uniform,0.0,0.0,5,t,0,0,2,1
508,5fff_2_uniform,19.79898987322333,0.7841536941240483,5,f,0,0,2,1
509,5mff_2_uniform,9.899494936611665,0.19602822806484133,5,m,0,0,2,1
510,5ftt_2_uniform,5.656854249492381,0.06400102401638426,5,f,1,1,2,1
511,5ttt_2_uniform,0.0,0.0,5,t,1,1,2,1
512,5mtt_2_uniform,29.698484809834994,1.764254052583572,5,m,1,1,2,1
513,5tffNone_2_uniform,0.0,0.0,5,t,0,0,2,1
514,5fff_2_uniform,25.45584412271571,1.2964200400929902,5,f,0,0,2,1
515,5mff_2_uniform,8.48528137423857,0.14411298457991065,5,m,0,0,2,1
516,5ftt_2_uniform,22.627416997969522,1.0242622111260484,5,f,1,1,2,1
517,5ttt_2_uniform,0.0,0.0,5,t,1,1,2,1
518,5mtt_2_uniform,38.18376618407357,2.916046656746508,5,m,1,1,2,1
519,5tffNone_2_uniform,0.0,0.0,5,t,0,0,2,1
520,5fff_2_uniform,16.97056274847714,0.5760829559456562,5,f,0,0,2,1
521,5mff_2_uniform,2.8284271247461903,0.016007747749910956,5,m,0,0,2,1
522,5ftt_2_uniform,25.45584412271571,1.2964200400929902,5,f,1,1,2,1
523,5ttt_2_uniform,0.0,0.0,5,t,1,1,2,1
524,5mtt_2_uniform,74.95331880577403,11.25982579137455,5,m,1,1,2,1
525,5tffNone_2_uniform,0.0,0.0,5,t,0,0,2,1
526,5fff_2_uniform,16.97056274847714,0.5760829559456562,5,f,0,0,2,1
527,5mff_2_uniform,8.48528137423857,0.14400518418663072,5,m,0,0,2,1
528,5ftt_2_uniform,53.74011537017761,5.784352605161853,5,f,1,1,2,1
529,5ttt_2_uniform,0.0,0.0,5,t,1,1,2,1
530,5mtt_2_uniform,28.284271247461902,1.603103608586223,5,m,1,1,2,1
531,5tffNone_2_uniform,0.0,0.0,5,t,0,0,2,1
532,5fff_2_uniform,50.91168824543142,5.190727182428427,5,f,0,0,2,1
533,5mff_2_uniform,25.45584412271571,1.2963318609564047,5,m,0,0,2,1
534,5ftt_2_uniform,48.08326112068523,4.629351530369107,5,f,1,1,2,1
535,5ttt_2_uniform,0.0,0.0,5,t,1,1,2,1
536,5mtt_2_uniform,2.8284271247461903,0.016033927791206194,5,m,1,1,2,1
537,5tffNone_2_uniform,0.0,0.0,5,t,0,0,2,1
538,5fff_2_uniform,59.39696961966999,7.068468778926025,5,f,0,0,2,1
539,5mff_2_uniform,4.242640687119285,0.03600921835990013,5,m,0,0,2,1
540,5ftt_2_exponential,478.0041840821061,515.9163471655851,5,f,1,1,2,0
541,5ttt_2_exponential,0.0,0.0,5,t,1,1,2,0
542,5mtt_2_exponential,199.4041122946064,87.85862014106168,5,m,1,1,2,0
543,5tffNone_2_exponential,0.0,0.0,5,t,0,0,2,0
544,5fff_2_exponential,435.57777721091327,419.22539817220843,5,f,0,0,2,0
545,5mff_2_exponential,43.840620433565945,4.346449570330167,5,m,0,0,2,0
546,5ftt_2_exponential,438.4062043356595,425.2682818895896,5,f,1,1,2,0
547,5ttt_2_exponential,0.0,0.0,5,t,1,1,2,0
548,5mtt_2_exponential,261.6295090390226,158.6142973004287,5,m,1,1,2,0
549,5tffNone_2_exponential,0.0,0.0,5,t,0,0,2,0
550,5fff_2_exponential,463.86204845837517,482.2145725760184,5,f,0,0,2,0
551,5mff_2_exponential,2.8284271247461903,0.017425321606091893,5,m,0,0,2,0
552,5ftt_2_exponential,466.6904755831214,488.83402536191227,5,f,1,1,2,0
553,5ttt_2_exponential,0.0,0.0,5,t,1,1,2,0
554,5mtt_2_exponential,210.71782079359116,97.84659050842677,5,m,1,1,2,0
555,5tffNone_2_exponential,0.0,0.0,5,t,0,0,2,0
556,5fff_2_exponential,497.80317395532944,565.7096939148221,5,f,0,0,2,0
557,5mff_2_exponential,25.45584412271571,1.427966998096044,5,m,0,0,2,0
558,5ftt_2_exponential,489.31789258109086,543.9880765752871,5,f,1,1,2,0
559,5ttt_2_exponential,0.0,0.0,5,t,1,1,2,0
560,5mtt_2_exponential,179.60512242138307,70.99062936016443,5,m,1,1,2,0
561,5tffNone_2_exponential,0.0,0.0,5,t,0,0,2,0
562,5fff_2_exponential,543.0580079512685,691.839951955559,5,f,0,0,2,0
563,5mff_2_exponential,4.242640687119285,0.04083188153310104,5,m,0,0,2,0
564,5ftt_2_exponential,444.06305858515185,437.52191026443194,5,f,1,1,2,0
565,5ttt_2_exponential,0.0,0.0,5,t,1,1,2,0
566,5mtt_2_exponential,239.00209204105306,126.91747098242058,5,m,1,1,2,0
567,5tffNone_2_exponential,0.0,0.0,5,t,0,0,2,0
568,5fff_2_exponential,475.1757569573599,509.0541807950365,5,f,0,0,2,0
569,5mff_2_exponential,1.4142135623730951,0.004610929747874361,5,m,0,0,2,0
570,5ftt_2_exponential,528.9158723275375,650.49225460515,5,f,1,1,2,0
571,5ttt_2_exponential,0.0,0.0,5,t,1,1,2,0
572,5mtt_2_exponential,234.75945135393377,125.81269632551684,5,m,1,1,2,0
573,5tffNone_2_exponential,0.0,0.0,5,t,0,0,2,0
574,5fff_2_exponential,472.34732983261375,502.2533778155967,5,f,0,0,2,0
575,5mff_2_exponential,7.0710678118654755,0.11359970191438218,5,m,0,0,2,0
576,5ftt_2_exponential,410.1219330881976,367.289005349929,5,f,1,1,2,0
577,5ttt_2_exponential,0.0,0.0,5,t,1,1,2,0
578,5mtt_2_exponential,203.64675298172568,93.08046234990461,5,m,1,1,2,0
579,5tffNone_2_exponential,0.0,0.0,5,t,0,0,2,0
580,5fff_2_exponential,554.3717164502533,726.2552934059286,5,f,0,0,2,0
581,5mff_2_exponential,8.48528137423857,0.15930965814802522,5,m,0,0,2,0
582,5ftt_2_exponential,469.51890270786754,495.5134775494057,5,f,1,1,2,0
583,5ttt_2_exponential,0.0,0.0,5,t,1,1,2,0
584,5mtt_2_exponential,137.17871555019022,41.19689479883183,5,m,1,1,2,0
585,5tffNone_2_exponential,0.0,0.0,5,t,0,0,2,0
586,5fff_2_exponential,452.54833995939043,456.3279857397505,5,f,0,0,2,0
587,5mff_2_exponential,12.727922061357855,0.36413659168150186,5,m,0,0,2,0
588,5ftt_2_exponential,475.1757569573599,509.0541807950365,5,f,1,1,2,0
589,5ttt_2_exponential,0.0,0.0,5,t,1,1,2,0
590,5mtt_2_exponential,223.44574285494903,115.10725022593556,5,m,1,1,2,0
591,5tffNone_2_exponential,0.0,0.0,5,t,0,0,2,0
592,5fff_2_exponential,486.4894654563447,536.8757259001161,5,f,0,0,2,0
593,5mff_2_exponential,19.79898987322333,0.9114964819026095,5,m,0,0,2,0
594,5ftt_2_exponential,441.23463146040564,431.3669880884855,5,f,1,1,2,0
595,5ttt_2_exponential,0.0,0.0,5,t,1,1,2,0
596,5mtt_2_exponential,214.96046148071045,105.8282489602228,5,m,1,1,2,0
597,5tffNone_2_exponential,0.0,0.0,5,t,0,0,2,0
598,5fff_2_exponential,478.0041840821061,515.9163471655851,5,f,0,0,2,0
599,5mff_2_exponential,2.8284271247461903,0.018801321732917826,5,m,0,0,2,0
600,6ftt_2_uniform,26.870057685088806,1.4460881512904633,6,f,1,1,2,1
601,6ttt_2_uniform,11.313708498984761,0.2560655527815121,6,t,1,1,2,1
602,6mtt_2_uniform,41.012193308819754,3.375354693187884,6,m,1,1,2,1
603,6tffNone_2_uniform,6.431098710768743e-12,8.283767886358178e-26,6,t,0,0,2,1
604,6fff_2_uniform,1.50965033908418e-11,4.544294161469527e-25,6,f,0,0,2,1
605,6mff_2_uniform,1.0694421180341048e-11,2.286453765662496e-25,6,m,0,0,2,1
606,6ftt_2_uniform,18.384776310850235,0.6764572851247443,6,f,1,1,2,1
607,6ttt_2_uniform,36.76955262170047,2.7113314402143396,6,t,1,1,2,1
608,6mtt_2_uniform,26.870057685088806,1.4460881512904633,6,m,1,1,2,1
609,6tffNone_2_uniform,5.112432752820814e-12,5.21874355320762e-26,6,t,0,0,2,1
610,6fff_2_uniform,6.0291550413456965e-12,7.271567329713468e-26,6,f,0,0,2,1
611,6mff_2_uniform,1.1663294417691755e-12,2.735947946705917e-27,6,m,0,0,2,1
612,6ftt_2_uniform,19.79898987322333,0.7846151382684023,6,f,1,1,2,1
613,6ttt_2_uniform,0.0,0.0,6,t,1,1,2,1
614,6mtt_2_uniform,32.526911934581186,2.1204869503870185,6,m,1,1,2,1
615,6tffNone_2_uniform,5.112432752820814e-12,5.21874355320762e-26,6,t,0,0,2,1
616,6fff_2_uniform,5.240704272917405e-13,5.516336192312702e-28,6,f,0,0,2,1
617,6mff_2_uniform,5.112432752820814e-12,5.21874355320762e-26,6,m,0,0,2,1
618,6ftt_2_uniform,14.142135623730951,0.4001600640256102,6,f,1,1,2,1
619,6ttt_2_uniform,42.42640687119285,3.613006824568447,6,t,1,1,2,1
620,6mtt_2_uniform,42.42640687119285,3.613006824568447,6,m,1,1,2,1
621,6tffNone_2_uniform,1.933553771308401e-11,7.475725830299131e-25,6,t,0,0,2,1
622,6fff_2_uniform,9.888141045878244e-12,1.9561500353571017e-25,6,f,0,0,2,1
623,6mff_2_uniform,1.4791527034768108e-11,4.375942974352593e-25,6,m,0,0,2,1
624,6ftt_2_uniform,22.627416997969522,1.0250496508424627,6,f,1,1,2,1
625,6ttt_2_uniform,4.242640687119285,0.03600129604665768,6,t,1,1,2,1
626,6mtt_2_uniform,24.041630560342615,1.1573378825922767,6,m,1,1,2,1
627,6tffNone_2_uniform,1.007460401701579e-11,2.0664426094217676e-25,6,t,0,0,2,1
628,6fff_2_uniform,6.0291550413456965e-12,7.271567329713468e-26,6,f,0,0,2,1
629,6mff_2_uniform,1.1663294417691755e-12,2.735947946705917e-27,6,m,0,0,2,1
630,6ftt_2_uniform,16.97056274847714,0.5763319672131147,6,f,1,1,2,1
631,6ttt_2_uniform,1.4142135623730951,0.0040000160000639995,6,t,1,1,2,1
632,6mtt_2_uniform,28.284271247461902,1.6025641025641026,6,m,1,1,2,1
633,6tffNone_2_uniform,1.4791527034768108e-11,4.375942974352593e-25,6,t,0,0,2,1
634,6fff_2_uniform,6.0291550413456965e-12,7.271567329713468e-26,6,f,0,0,2,1
635,6mff_2_uniform,1.0532151376289088e-11,2.218124408922311e-25,6,m,0,0,2,1
636,6ftt_2_uniform,16.97056274847714,0.5763319672131147,6,f,1,1,2,1
637,6ttt_2_uniform,5.656854249492381,0.06400409626216078,6,t,1,1,2,1
638,6mtt_2_uniform,2.8284271247461903,0.016000256004096065,6,m,1,1,2,1
639,6tffNone_2_uniform,1.933553771308401e-11,7.475725830299131e-25,6,t,0,0,2,1
640,6fff_2_uniform,1.0694421180341048e-11,2.286453765662496e-25,6,f,0,0,2,1
641,6mff_2_uniform,7.540488949014998e-12,1.1473766235100626e-25,6,m,0,0,2,1
642,6ftt_2_uniform,2.8284271247461903,0.016000256004096065,6,f,1,1,2,1
643,6ttt_2_uniform,4.242640687119285,0.03600129604665768,6,t,1,1,2,1
644,6mtt_2_uniform,15.556349186104045,0.48423436943480647,6,m,1,1,2,1
645,6tffNone_2_uniform,1.4149330642541893e-11,4.004945907935216e-25,6,t,0,0,2,1
646,6fff_2_uniform,9.888141045878244e-12,1.9561500353571017e-25,6,f,0,0,2,1
647,6mff_2_uniform,1.0694421180341048e-11,2.286453765662496e-25,6,m,0,0,2,1
648,6ftt_2_uniform,19.79898987322333,0.7846151382684023,6,f,1,1,2,1
649,6ttt_2_uniform,31.11269837220809,1.9397553663893299,6,t,1,1,2,1
650,6mtt_2_uniform,16.97056274847714,0.5763319672131147,6,m,1,1,2,1
651,6tffNone_2_uniform,4.396095232774612e-12,3.891183384422668e-26,6,t,0,0,2,1
652,6fff_2_uniform,5.112432752820814e-12,5.21874355320762e-26,6,f,0,0,2,1
653,6mff_2_uniform,1.4791527034768108e-11,4.375942974352593e-25,6,m,0,0,2,1
654,6ftt_2_uniform,1.4142135623730951,0.0040000160000639995,6,f,1,1,2,1
655,6ttt_2_uniform,28.284271247461902,1.6025641025641026,6,t,1,1,2,1
656,6mtt_2_uniform,9.899494936611665,0.19603842353101208,6,m,1,1,2,1
657,6tffNone_2_uniform,5.112432752820814e-12,5.21874355320762e-26,6,t,0,0,2,1
658,6fff_2_uniform,1.2448708730516955e-11,3.1311819647637837e-25,6,f,0,0,2,1
659,6mff_2_uniform,9.310008041529273e-12,1.7261357547947918e-25,6,m,0,0,2,1
660,6ftt_2_exponential,223.44574285494903,110.9333617732274,6,f,1,1,2,0
661,6ttt_2_exponential,274.35743110038044,177.22401160271986,6,t,1,1,2,0
662,6mtt_2_exponential,251.7300141024109,145.12907894977923,6,m,1,1,2,0
663,6tffNone_2_exponential,1.0156536737443752e-11,2.056046002534942e-25,6,t,0,0,2,0
664,6fff_2_exponential,1.741821859571079e-11,5.16832311760197e-25,6,f,0,0,2,0
665,6mff_2_exponential,1.876142851798486e-11,6.3963736797391e-25,6,m,0,0,2,0
666,6ftt_2_exponential,248.90158697766472,141.42742347870552,6,f,1,1,2,0
667,6ttt_2_exponential,236.17366491630688,125.56334445389918,6,t,1,1,2,0
668,6mtt_2_exponential,264.45793616376875,162.6230636512875,6,m,1,1,2,0
669,6tffNone_2_exponential,5.486494279472779e-12,4.4740516768145435e-26,6,t,0,0,2,0
670,6fff_2_exponential,5.952024417960467e-12,6.574824739156748e-26,6,f,0,0,2,0
671,6mff_2_exponential,1.2574093178884455e-11,2.5660494723550056e-25,6,m,0,0,2,0
672,6ftt_2_exponential,250.31580054003783,143.27002666105702,6,f,1,1,2,0
673,6ttt_2_exponential,212.13203435596427,98.9010989010989,6,t,1,1,2,0
674,6mtt_2_exponential,224.8599564173221,112.50050062522529,6,m,1,1,2,0
675,6tffNone_2_exponential,5.747935010775985e-12,8.802061096943054e-26,6,t,0,0,2,0
676,6fff_2_exponential,1.2437672581495595e-11,3.13256598480238e-25,6,f,0,0,2,0
677,6mff_2_exponential,1.2429356543737454e-11,2.3193624213459424e-25,6,m,0,0,2,0
678,6ftt_2_exponential,244.65894629054543,135.99701914382177,6,f,1,1,2,0
679,6ttt_2_exponential,222.03152929257593,109.38047756610798,6,t,1,1,2,0
680,6mtt_2_exponential,261.6295090390226,158.6142973004287,6,m,1,1,2,0
681,6tffNone_2_exponential,1.4706085682172648e-11,3.6476049974571126e-25,6,t,0,0,2,0
682,6fff_2_exponential,1.1663294417691755e-12,3.0470901425374928e-27,6,f,0,0,2,0
683,6mff_2_exponential,1.1256862851600116e-11,2.536928832757227e-25,6,m,0,0,2,0
684,6ftt_2_exponential,248.90158697766472,141.42742347870552,6,f,1,1,2,0
685,6ttt_2_exponential,233.3452377915607,122.20850634047807,6,t,1,1,2,0
686,6mtt_2_exponential,246.07315985291854,137.79104694980975,6,m,1,1,2,0
687,6tffNone_2_exponential,1.0352995354532561e-11,2.0675094790001385e-25,6,t,0,0,2,0
688,6fff_2_exponential,2.7876466982068516e-12,2.4015748636012075e-26,6,f,0,0,2,0
689,6mff_2_exponential,7.283946833759432e-12,1.0421319576094514e-25,6,m,0,0,2,0
690,6ftt_2_exponential,265.87214972614186,164.6541443053071,6,f,1,1,2,0
691,6ttt_2_exponential,254.55844122715712,148.89705882352942,6,t,1,1,2,0
692,6mtt_2_exponential,247.48737341529164,139.6011396011396,6,m,1,1,2,0
693,6tffNone_2_exponential,3.3266757983254893e-12,2.924280180883059e-26,6,t,0,0,2,0
694,6fff_2_exponential,1.6260397534634037e-11,3.9367841475879177e-25,6,f,0,0,2,0
695,6mff_2_exponential,4.247690797517272e-12,4.829765824596091e-26,6,m,0,0,2,0
696,6ftt_2_exponential,229.1025971044414,117.28847494592324,6,f,1,1,2,0
697,6ttt_2_exponential,251.7300141024109,145.12907894977923,6,t,1,1,2,0
698,6mtt_2_exponential,236.17366491630688,125.56334445389918,6,m,1,1,2,0
699,6tffNone_2_exponential,1.5220455653597638e-11,3.653910185781398e-25,6,t,0,0,2,0
700,6fff_2_exponential,3.6130242238120227e-12,2.2912544346963483e-26,6,f,0,0,2,0
701,6mff_2_exponential,1.2437672581495595e-11,3.13256598480238e-25,6,m,0,0,2,0
702,6ftt_2_exponential,264.45793616376875,162.6230636512875,6,f,1,1,2,0
703,6ttt_2_exponential,231.93102422918759,120.5536431440046,6,t,1,1,2,0
704,6mtt_2_exponential,222.03152929257593,109.38047756610798,6,m,1,1,2,0
705,6tffNone_2_exponential,1.2438322037792165e-11,2.326440231646805e-25,6,t,0,0,2,0
706,6fff_2_exponential,7.090632666182808e-12,1.0567567248926478e-25,6,f,0,0,2,0
707,6mff_2_exponential,1.1745011359734332e-11,2.0597669800796686e-25,6,m,0,0,2,0
